"Reference ID","Product Name","Sale  Price","POS Category"
"00052200008218","BN OATMEAL BN 8z",3.19,"Groceries"
"00052200008225","BN RICE CEREA 8z",3.19,"Groceries"
"00052200028001","BN CORN CEREL 8z",3.19,"Groceries"
"00053600102674","SSIPS LMON 10/6z",4.19,"Groceries"
"00053600102681","SSIPS FRUT 10/6z",4.19,"Groceries"
"00053600102704","SSIPS ORNG 10/6z",3.19,"Groceries"
"00053600102728","SSIPS GUAVA 4/6z",1.29,"Groceries"
"00053600102735","SSIPS STR K 4/6z",1.29,"Groceries"
"00053600104005","SSIPS GRN 10/6oz",3.19,"Groceries"
"00054100018700","VLASC RELISH 10z",2.09,"Groceries"
"00054400000054","AL STAEK SAUC 10",4.99,"Groceries"
"00055270839119","GRCE HT SAUCE 3z",0.99,"Groceries"
"00055270961124","GRCE MACK M 5.5z",0.99,"Groceries"
"00064144030644","PAM OLIVE OIL 5z",4.39,"Groceries"
"00064144042135"," JUMB MEATBL 14½",1.89,"Groceries"
"00064144043040","CB LASAGNA 15z",1.49,"Groceries"
"00064144043156","CB BEEF RVIOL 15",1.49,"Groceries"
"00064144043224","CB MEATBALLS 14½",1.49,"Groceries"
"00070074539843","PEDIALYTE STB 1L",6.29,"Groceries"
"00070074802404","PEDIALYTE GRP 1L",7.39,"Groceries"
"00070074803364","PEDIALYTE UNF 1L",6.29,"Groceries"
"00070450113285","PRUNE JUICE 32oz",3.59,"Groceries"
"00070594100264","CAFE  CARIBE 2z",1.59,"Groceries"
"00070662010020","TR BEEF FLVR 3oz",0.33,"Groceries"
"00070662010037","TR CHICKEN FL 3z",0.39,"Groceries"
"00070662010105","TR SHRIMP FLV 3z",0.33,"Groceries"
"00070662030011","CN BEEF FLVR 2¼z",0.5,"Groceries"
"00070662030028","CN SHRIMP 2¼oz",0.5,"Groceries"
"00070662030035","CN CHICKEN 2¼oz",0.5,"Groceries"
"00070734053160","CLSTL RSPBRY 45G",3.49,"Groceries"
"00070734053177","CELSTL LEMN 1.7 ",3.49,"Groceries"
"00070734053351","CLSTL BERRY 1.7z",3.49,"Groceries"
"00070734070372","CLSTL GREEN 1.5z",2.99,"Groceries"
"00070753012193","MIDGET E BOW 12z",1.99,"Groceries"
"00070753012209","LARGE E BOWS 12z",1.99,"Groceries"
"00070753012216","KLUSKI 12oz",1.99,"Groceries"
"00070796705007","CENTO CLAM J 8z",2.19,"Groceries"
"00070859323049","HN APPLE 4/4.23z",1.79,"Groceries"
"00070859323643","HN FRUIT 4/4.23z",1.79,"Groceries"
"00070920474496","SWISS CHOLT 7.3z",2.49,"Groceries"
"00071300000014","RNZ ZITI RGTI 1b",1.99,"Groceries"
"00071300000083","RNZ SPAGHETTI 1b",1.99,"Groceries"
"00071300000090","RNZ THIN SPAG 1b",1.99,"Groceries"
"00071300000175","RNZ LINGUINE 1lb",1.99,"Groceries"
"00071300000205","RNZ ANGEL HAI 1b",1.99,"Groceries"
"00071300000212","RNZ LG SHELLS 1b",1.99,"Groceries"
"00071300000229","RNZ MD SHELLS 1b",1.99,"Groceries"
"00071300000281","RZ MACARRONES 1b",1.99,"Groceries"
"00071300000359","RNZ ELBOWS 1lb",1.99,"Groceries"
"00071300000403","RNZ DITALINI 1lb",1.99,"Groceries"
"00071300000472","RONZONI ORZO 1lb",1.99,"Groceries"
"00071300000762","RNZ PENNE RIG 1b",1.99,"Groceries"
"00071300000809","RNZ LASAGNA 1lb",2.79,"Groceries"
"00071300000816","RNZ OVEN R LS 8z",2.79,"Groceries"
"00071300000908","RNZ MANICOTTI 8z",2.69,"Groceries"
"00071300000953","RNZ J SHELLS 12z",2.99,"Groceries"
"00071300001387","RNZ SM EGG B 12z",2.59,"Groceries"
"00071300800669","RNZ BOW TIES 12z",1.99,"Groceries"
"00072092324128","JOY SUG/CONES 5z",2.29,"Groceries"
"00072092424125","JOY J/CUPS 2¾z",2.29,"Groceries"
"00072486002205","JIFFY MUFFIN 8½z",0.99,"Groceries"
"00072878505239","DOÑA M MOLE 8.25",2.99,"Groceries"
"00073360709999","ARIZONA BLK 1GAL",3.49,"Groceries"
"00073693001005","CHOCLAT CRTES 7z",2.29,"Groceries"
"00073693001500","EMBAJADOR 0.92oz",1.99,"Groceries"
"00074027072074","PLR STRWBRRY 10Z",1.69,"Groceries"
"00074027075068","PLR MX FRUIT 10z",1.69,"Groceries"
"00074471000500","BUSTEL ESPRS 10z",4.49,"Groceries"
"00074471001040","EL PICO 10oz",4.69,"Groceries"
"00074471001095","EL PICO 10oz",4.39,"Groceries"
"00074471002108","BUSTELO DESC 10z",4.99,"Groceries"
"00074471011001","CFE BUSTEL 1.75z",2.89,"Groceries"
"00074471011025","CAFE BUSTEL 3.5z",5.29,"Groceries"
"00074471017102","CAFE BUSTELO 6oz",2.29,"Groceries"
"00074471017706","BSTELO CAPCHN 5z",3.59,"Groceries"
"00074471101009","PILON ESPRES 10z",4.99,"Groceries"
"00074471101016","PILON ESPRSS 10z",3.09,"Groceries"
"00075130143101","KD FRT CCKTL 8¾z",1.39,"Groceries"
"00075130160795","KD APPLE CD 1GAL",4.99,"Groceries"
"00075130163086","KD LEMON J 32oz",1.29,"Groceries"
"00075130163918","KD CRANBRRY 1GAL",7.39,"Groceries"
"00075130165561","KD PRUNE JUI 48z",3.69,"Groceries"
"00075130188065","K WHL MUSHRM 6½z",1.49,"Groceries"
"00075130188089","KD MUSHROOMS 8z",2.59,"Groceries"
"00075130195148","KD KETCHUP 14z",2.49,"Groceries"
"00075130263939","KD RIPE OLIVS 6z",1.69,"Groceries"
"00075130285399","KD PEANUTS 16oz",4.39,"Groceries"
"00075130285412","KD UNSALTED 16oz",4.39,"Groceries"
"00075130286075","KD CHERRIES 10z",2.49,"Groceries"
"00075130286174","KD CHER STEM 10z",2.59,"Groceries"
"00075130300542","KD MAYONNAISE 8z",1.89,"Groceries"
"00075130302461","YELLOW MUSTARD 9",0.59,"Groceries"
"00075130306230","KRASDL HONEY 16z",4.19,"Groceries"
"00075130306261","KRASDL HONEY 32z",7.69,"Groceries"
"00075130440347","KD COCNT/FLKS 7z",1.89,"Groceries"
"00075130468914","KD MC&CHEESE 7¼z",0.99,"Groceries"
"00075130483368","KD PARSLEY .50oz",0.99,"Groceries"
"00075130483375","KD GARLIC 6.85oz",0.99,"Groceries"
"00075130483382","KD SEASONED 7.5z",0.99,"Groceries"
"00075130483528","KD CAYENNE 2.25z",0.99,"Groceries"
"00075130483535","KD RED P 2.25oz",0.99,"Groceries"
"00075130483542","KD CURRY 3.35oz",0.99,"Groceries"
"00075130483566","KD ADOBO/P 6.5oz",0.99,"Groceries"
"00075130483573","KD POULTRY 4.80z",0.99,"Groceries"
"00075130545110","NO.4 CF FILTERS ",1.29,"Groceries"
"00075130546391","KD STWB KIWI 19z",2.69,"Groceries"
"00075130546407","KD CHERRY MX 19z",2.69,"Groceries"
"00075130546421","KD GRAPE MX 19oz",2.69,"Groceries"
"00075130546445","KD ORANGE MX 19z",2.69,"Groceries"
"00075130546490","KD STWBRY MX 19z",2.69,"Groceries"
"00075130546728","FRENCH VANLL 15z",3.89,"Groceries"
"00075130546995","KD EVAPORATE 12z",1.29,"Groceries"
"00075130557496","KD COFFEE FILTER",2.09,"Groceries"
"00075669106318","I FRJ CARITA 16z",1.59,"Groceries"
"00075669140022","IBERIA HOT 6z",1.79,"Groceries"
"00075669140053","IBERIA HOT S 12z",2.19,"Groceries"
"00075669197774","IBR SNACK C 210g",0.99,"Groceries"
"00076301000049","A&E AP G 3/8.45z",1.79,"Groceries"
"00076301241220","A&E APPL 8/4.23z",3.19,"Groceries"
"00076301241237","A&E PEAR 8/4.23z",3.19,"Groceries"
"00076301840003","A&E PNCH 8/4.23z",3.19,"Groceries"
"00076301840027","A&E APPL 8/4.23z",3.19,"Groceries"
"00076301840041","A&E BERR 8/4.23z",3.19,"Groceries"
"00076301840096","A&E ORAN 8/4.23z",3.19,"Groceries"
"00076301845060","A&E STRW K 8/6¾z",4.39,"Groceries"
"00076397031507","LC BAYS RFRTS 1b",1.89,"Groceries"
"00076397032504","LC RFRD BNS 20½z",1.89,"Groceries"
"00076397035604","LC FRJLS BAYS 29",2.59,"Groceries"
"00076397035659","LC FRIJOLES N 1b",2.59,"Groceries"
"00076397202129","LC JALAPÑ PP 12z",2.09,"Groceries"
"00076808002157","BA T·C PENNE 12z",1.89,"Groceries"
"00076808280746","BARILLA ZITI 1lb",1.89,"Groceries"
"00076808507386","BA FETTUCCINE 1b",1.99,"Groceries"
"00076808518290","BA T·C ROTINI 12",1.89,"Groceries"
"00077385123457","KIRBY BLACK 15z ",1.29,"Groceries"
"00077636010512","LA FLR ADOBO 13z",1.99,"Groceries"
"00077636013926","LA FLR CNNMON 4z",2.99,"Groceries"
"00077636016101","LA FLR GARLIC 3z",1.49,"Groceries"
"00077636018808","LA FLR NUTMEG 2z",4.49,"Groceries"
"00077636020238","LF ORGN WHL .75Z",1.69,"Groceries"
"00077885710614","TAPATIO HOT 5z",1.99,"Groceries"
"00080133810103","TE NANASUL .53z",2.39,"Groceries"
"00080133810257","TE MANASUL 1.32z",4.99,"Groceries"
"00080133810509","TE MANSUL 2.64z ",8.99,"Groceries"
"00080133820102","MNZNILL MAN .35z",1.19,"Groceries"
"00081279144008","MELAZA DMINIC 8z",2.29,"Groceries"
"00081537200170","DF MANGO 33.8oz",1.79,"Groceries"
"00081537200187","DF PINA 33.8oz",1.79,"Groceries"
"00081537202662","DF APPLE 3/6.7oz",1.39,"Groceries"
"00081537202686","DF MANGO 3/6.76z",1.39,"Groceries"
"00081537300016","INCAPARINA 15.9z",1.99,"Groceries"
"00086581002503","POZUEL EXTRA 25g",1.99,"Groceries"
"00086581006280","POZUEL MRIA 8.9z",1.79,"Groceries"
"00086581007423","PZUEL F/MIEL 1.1",1.29,"Groceries"
"00086581007690","POZUEL TIPO .88z",2.29,"Groceries"
"00086581007829","PZUEL CANST 9.2z",2.39,"Groceries"
"00086581010850","CHKY VAINI 16.9z",1.99,"Groceries"
"00086581010874","CHIKY FRSA 16.9z",1.99,"Groceries"
"00086581010881","CHKY CHOLTE 16.9",1.99,"Groceries"
"00086600101514","BB TUNA VEG O 9z",4.89,"Groceries"
"00086600104515","BB TUNA WATER 9z",4.59,"Groceries"
"00086600113517","BB TUNA OIL 9oz",4.39,"Groceries"
"00086600114514","BB TUNA WATER 9z",4.39,"Groceries"
"00086600702407","BF BABY CLAMS 5z",2.89,"Groceries"
"00086600750705","BB SARDINES 3¾oz",1.59,"Groceries"
"00086600750774","BB SARDINES 3¾oz",1.59,"Groceries"
"00086600752549","BB P CRABMEAT 6z",2.89,"Groceries"
"00087684000946","CS MOUNTAN 10/6z",3.29,"Groceries"
"00087684000953","CS PACIFIC 10/6z",3.29,"Groceries"
"00087684000960","CS COASTAL 10/6z",3.29,"Groceries"
"00087684000977","CS SPLASH 10/6z",3.29,"Groceries"
"00087684000991","CS ST KIWI 10/6z",3.29,"Groceries"
"00087684001011","CS STRWBRY 10/6z",3.29,"Groceries"
"00087684001059","CS ORANGE 10/6z",3.29,"Groceries"
"00088313001143","DUCAL CHORIZO 15",1.99,"Groceries"
"00088313001150","DUCAL CHEESE 15z",1.99,"Groceries"
"00088313001174","DUCAL RED 15oz",1.99,"Groceries"
"00088313001365","DUCAL BLACK 15oz",1.99,"Groceries"
"00088313062946","DUCAL BLACK 29oz",2.99,"Groceries"
"00088313262025","DUCAL RED 29oz",2.99,"Groceries"
"00089674000677","M TOMATO&BEEF 7z",1.99,"Groceries"
"00089674020217","M CHICKEN FVR 8z",2.29,"Groceries"
"00089674020248","M SEASONING 250g",3.19,"Groceries"
"00089674041427","M SOPA PLO C 60g",0.59,"Groceries"
"00089674041489","M SOPA PLO L 60g",0.59,"Groceries"
"00089674050900","M CREMA MARI 80g",1.39,"Groceries"
"00089674050948","M CREMA PLLO 64g",0.79,"Groceries"
"00089674087111","M PEPIAN 2.82oz",1.39,"Groceries"
"00089674087319","M HILACHAS 2.29z",1.59,"Groceries"
"00090388001416","REAL ATUN T 2.8z",4.49,"Groceries"
"00090388002376","REAL ATUN 12.5z",4.99,"Groceries"
"00090388004455","R ENCEBOLLAD 14z",3.99,"Groceries"
"00090388222224","R SARDINS TS 5.5",1.29,"Groceries"
"00090388333333","R SARDINS AS 15z",2.5,"Groceries"
"00094262021569","BIJOL 4oz",3.29,"Groceries"
"00094262021576","BIJOL 10oz",6.99,"Groceries"
"00094262413432","BIJOL 2oz",1.79,"Groceries"
"00097339000054","VALNTIN HOT 12½z",1.49,"Groceries"
"00181683000218","FABS HORCHATA 1z",2.99,"Groceries"
"00181683000232","FS AR ESTRESS 1z",2.99,"Groceries"
"00181683000300","AJI PERUANO 6oz",2.49,"Groceries"
"00181683000348","FBS CANELA 1.02z",2.39,"Groceries"
"00181683000362","FS CMIN MOLID 6z",3.99,"Groceries"
"00181683000379","FS PIMIENT NG 4z",2.99,"Groceries"
"00181683000423","SB ACHIOTE 16.9z",3.69,"Groceries"
"00181683000508","FS AJI CASERO 6z",2.39,"Groceries"
"00181683000515","FS AJI CASERO 6z",1.99,"Groceries"
"00181683000553","CHOCHOS 13oz",3.99,"Groceries"
"00181683000560","CHCHOS PCNTS 13z",3.99,"Groceries"
"00181683000614","FS SZONA TODO 7z",2.99,"Groceries"
"00181683000645","FS CHCLT AMBT 7z",4.99,"Groceries"
"00181683000836","FS ATUN OIL 5oz",2.49,"Groceries"
"00181683000959","FS SARDINS 5.5z",0.99,"Groceries"
"00183446000954","VIDA TOMILLO .7z",1.99,"Groceries"
"00300258109501","EQUL CLASC 1.75z",2.49,"Groceries"
"00300258900788","EQUL SACCHRN 3.5",1.49,"Groceries"
"00300870201423","ENFAMIL AR 12.9z",20.99,"Groceries"
"00300871365421","ENFAMIL INF 12½z",18.99,"Groceries"
"00600350113469","COGORNO SPG 1lb",0.99,"Groceries"
"00613008710194","ARIZONA FRT 1GAL",3.49,"Groceries"
"00613008719937","ARIZONA LEM 1GAL",3.49,"Groceries"
"00613008724849","ARIZONA 10/200ml",3.89,"Groceries"
"00613008735135","ARIZONA ICE 1GAL",3.49,"Groceries"
"00613008735593","ARIZONA 6pk/8oz",2.69,"Groceries"
"00644209410804","DH BANANA SUP 1b",2.79,"Groceries"
"00644209411009","DH LEMN SPREM 1b",2.79,"Groceries"
"00644209411207","DH SWISS CHLT 1b",2.79,"Groceries"
"00644209411306","DH PINEAPPL/S 1b",2.79,"Groceries"
"00644209411801","DH STRAWBERRY 1b",1.99,"Groceries"
"00644209413003","DH CLSC CRRTS 1b",2.99,"Groceries"
"00644209420957","DH DARK CHCLT 1b",2.69,"Groceries"
"00690912621280","GRO MEX MNZ ½oz",1.29,"Groceries"
"00693895201142","GROUND CUMIN 2z",1.19,"Groceries"
"00693895201173","GROUND ORGN 1.5z",1.19,"Groceries"
"00693895201180","WHOL OREGAN .75z",1.19,"Groceries"
"00693895201210","AS CNNON PWDR 2z",1.39,"Groceries"
"00693895201241","CURRY POWDER 2z",1.19,"Groceries"
"00693895201869","RED PEPPER 1.5z",1.39,"Groceries"
"00700716700927","CHICHA LMENA 16z",1.49,"Groceries"
"00700716700934","CHICHA LMENA 64z",3.19,"Groceries"
"00707425009365","CANELA MOLIDA 4z",1.79,"Groceries"
"00707425009587","MOSTZA ENTR 5.5z",1.69,"Groceries"
"00707425055010","RM MALAGUETA 2z",1.59,"Groceries"
"00707425160080","RM CMIN ENTRO 5z",1.99,"Groceries"
"00707425735684","RoSA M CLAVO 4oz",7.19,"Groceries"
"00707425754562","ROSA M ANIS 5oz",4.99,"Groceries"
"00707425764295","RM OREGAN MLD 4z",2.29,"Groceries"
"00707425917615","RM ANNATTO S 18z",5.79,"Groceries"
"00707425948206","RM CANLA MLID 6z",2.49,"Groceries"
"00707425955419","ROSA M LINAZA 6z",1.59,"Groceries"
"00707425968204","RM STAR ANIS 7oz",5.79,"Groceries"
"00707425988202","RM AJONJOLI 7oz",2.49,"Groceries"
"00710164444106","SD ARTIF VANI 4z",1.99,"Groceries"
"00722776200018","SPLENDA 1.75z",2.99,"Groceries"
"00722776200025","SPLENDA 3.5oz",5.49,"Groceries"
"00722776230329","SPLENDA BRWN 1lb",5.59,"Groceries"
"00727452000128","JALPEÑ PICKD 13.",1.5,"Groceries"
"00727452000319","JALAPÑ SLICED 28",3.19,"Groceries"
"00727452000326","JLPEÑ SLICED 13z",1.89,"Groceries"
"00727452000357","LM SLICD RED P 7",1.49,"Groceries"
"00727452000425","LM SERRANO PP 7z",0.99,"Groceries"
"00727452000609","LM RED M SAUC 7z",1.09,"Groceries"
"00727452002603","LM CHIPTLE P 13z",3.49,"Groceries"
"00729955561335","CNEL/MANZNA 1.23",1.39,"Groceries"
"00729955561427","IF CEBADA TD 12z",1.99,"Groceries"
"00729955561731","IF EMOLIENTE 16z",1.79,"Groceries"
"00729955562615","DI HR MORADA 12z",1.99,"Groceries"
"00729955563773","IF CANARIO 3Lb",7.99,"Groceries"
"00729955568341","IH TE BOLDO .88z",1.49,"Groceries"
"00729955568372","IH UÑA/GAT 1.32z",1.39,"Groceries"
"00729955568594","CANEL/CLAV 1.23z",1.39,"Groceries"
"00729955571952","IF AJI RCOTO 10½",2.29,"Groceries"
"00729955572997","IF CHICHA M 33.8",3.29,"Groceries"
"00729955573383","SOL CUSCO 11.43z",4.89,"Groceries"
"00729955573406","IH RC SUEÑ 1.23z",1.39,"Groceries"
"00729955573413","IH ANTIGRPL 1.23",1.39,"Groceries"
"00729955574304","HIERBABUENA .5oz",3.99,"Groceries"
"00730345000068","7AZAHARES .77oz ",2.99,"Groceries"
"00732290001015","SABORA 5.6oz",2.39,"Groceries"
"00732290001022","COMINO MD 5.6oz",2.99,"Groceries"
"00732290001046","ACHIOTE 8.1oz",2.29,"Groceries"
"00732290001053","ALINO ADBO 8.8z",2.29,"Groceries"
"00732290001060","GARLIC PST 8.8oz",2.79,"Groceries"
"00732290001343","ACHIOTE 16.2oz",4.39,"Groceries"
"00732290001350","ALINO ADBO 17.6z",3.59,"Groceries"
"00732290001367","GARLIC PST 17.6z",3.99,"Groceries"
"00732290006065","GARLIC PST 17.6z",3.49,"Groceries"
"00732290006614","SABORA 1.48oz",0.99,"Groceries"
"00732290006621","COMINO MD 1.48oz",0.99,"Groceries"
"00738777050187","B&B HRCHTA 22.9z",3.49,"Groceries"
"00738777050194","B&B JMAICA 22.6z",3.49,"Groceries"
"00738777070154","PICAMAS HOT 7½z",1.29,"Groceries"
"00738777080030","PICAMAS SALS 7½z",1.29,"Groceries"
"00739907000010","P.A.N. HRNA 2lb",2.99,"Groceries"
"00748325000571","CF SNT DMING 16z",5.99,"Groceries"
"00748757101112","DIAN VAINILL 18g",1.99,"Groceries"
"00752412100174","LC CHOCHOS S 14z",2.39,"Groceries"
"00752412100211","LC LENTEJON 14oz",1.49,"Groceries"
"00752412100402","CHOLTA LINAZA 9z",3.09,"Groceries"
"00752412111514","LC PANELA 16oz",1.5,"Groceries"
"00752412210101","CHOLIT ATN 5.64z",2.69,"Groceries"
"00752412301007","LC LZO GRAND 14z",1.29,"Groceries"
"00752412301014","LC LAZITO 14oz",1.29,"Groceries"
"00752412301021","LC CONCHITA 14z ",1.29,"Groceries"
"00752412301052","LC GLUTENADO 14z",1.29,"Groceries"
"00752412301076","LC MARGRIT M 14z",1.29,"Groceries"
"00752412301083","LC MARGRIT G 14z",1.29,"Groceries"
"00752412301090","LC 123ABC 14oz",1.29,"Groceries"
"00752412301106","LC CORBATA 14oz",1.29,"Groceries"
"00752412301113","LC MARGRIT P 14z",1.29,"Groceries"
"00753081002004","INA SPGHTI 7.05z",0.5,"Groceries"
"00754177502538","KLS MRCUYA 14.1z",3.19,"Groceries"
"00754177830532","KLS TMRNDO 14.1z",3.19,"Groceries"
"00754177830549","KLS HRCHTA 14.1z",3.19,"Groceries"
"00754177831096","KLS SANDIA 14.1z",3.19,"Groceries"
"00754177831119","KLS MANDRN 14.1Z",3.19,"Groceries"
"00754177831126","KLS GNABNA 14.1z",3.19,"Groceries"
"00754177832925","KLS LIMNDA 14.1z",2.99,"Groceries"
"00754177832932","KLS FRESA 14.1z",3.19,"Groceries"
"00754177832949","KLS NARNJA 14.1z",3.19,"Groceries"
"00756972000332","MELHER PALILLO ",1.49,"Groceries"
"00758437600491","CAÑA AZUCAR 32oz",4.49,"Groceries"
"00760203000626","MARSHMLLOWS 11.8",1.49,"Groceries"
"00760203004143","MARSHMALLOWS 7z",1.19,"Groceries"
"00760203005164","MARSHMALLOWS 7z",1.19,"Groceries"
"00761720050101","KAROL DARK C 16z",3.49,"Groceries"
"00761720053003","MAZOLA CANLA 32z",4.89,"Groceries"
"00761720053362","MAZOLA CANLA 48z",6.19,"Groceries"
"00761720056202","MAZOLA OIL 16oz",3.19,"Groceries"
"00761720056301","MAZOLA OIL 32oz",4.89,"Groceries"
"00761720056400","MAZOLA OIL 24oz",3.79,"Groceries"
"00761720056509","MAZOLA OIL 48z",6.19,"Groceries"
"00761720059302","MAZOLA PLUS 32z",4.89,"Groceries"
"00761720059609","MAZOLA PLUS 48z",6.19,"Groceries"
"00761720205600","CANOLA SPRAY 5z ",2.89,"Groceries"
"00761720988183","ARGO BAKING 12oz",2.39,"Groceries"
"00781347600107","CLASICO 14.11oz",1.99,"Groceries"
"00781347601067","CM FRESA 14.11oz",1.99,"Groceries"
"00786831019267","DM PIT PRUNES 8z",2.89,"Groceries"
"00786831025923","DM PT PRUNES 18z",5.29,"Groceries"
"00787545005232","S RANCHERO 15½oz",2.29,"Groceries"
"00787545005249","S RANCHERO 29oz",3.49,"Groceries"
"00812125000496","PF EVAPORATE 13z",1.49,"Groceries"
"00812125002247","PF CHICHA M 4.2z",1.39,"Groceries"
"00812125002278","PF STRWB GL 5.3z",1.69,"Groceries"
"00812125002285","PF PINEPP G 7oz",1.39,"Groceries"
"00812125002292","PF ORANGE GEL 7z",1.39,"Groceries"
"00812125002407","PF VANLL FLAN 7z",1.49,"Groceries"
"00812125002414","PF MAZAMORRA 7oz",1.49,"Groceries"
"00812125004265","PEACH HALVES 29z",2.5,"Groceries"
"00812125005026","PF ATUN ACEIT 5Z",2.49,"Groceries"
"00812125008010","PF HUACATAY 7½oz",1.79,"Groceries"
"00812125008164","CILANTRO PST 7½z",1.79,"Groceries"
"00812125008348","PF AZ CEBADA 15z",1.79,"Groceries"
"00812125009208","PF AJI PANCA 7½z",1.79,"Groceries"
"00812125009215","PF AJI AMRLLO 7½",1.99,"Groceries"
"00812125009239","PF GARLIC PST 7½",1.79,"Groceries"
"00812125009338","AJI·NO·MOTO 3.5z",1.99,"Groceries"
"00812125009406","PF ALFONSO AT 20",3.79,"Groceries"
"00812125009567","PF QUINUA 15oz",3.19,"Groceries"
"00812125009604","PF PRPL CORN 15z",2.49,"Groceries"
"00812125009611","PF MAIZ MNTN 15z",1.99,"Groceries"
"00812125009635","PF PAPA SECA 15z",1.99,"Groceries"
"00812125009642","PF F CANARIO 15z",2.99,"Groceries"
"00812125009659","PF HRN CHUNO 12z",1.89,"Groceries"
"00812125009697","PF TRIGO PDO 15z",1.79,"Groceries"
"00812125009949","PF PALILLO 1.5oz",1.49,"Groceries"
"00812125009956","AJI·NO·MOTO 8.8z",1.99,"Groceries"
"00812125009963","PF TALLARIN 8.8z",1.19,"Groceries"
"00812125009987","SIYAU KIKK 16.8z",1.49,"Groceries"
"00812125010006","PF HRNA LNAZA 12",2.49,"Groceries"
"00812125013588","AC MAYONSA 3.88z",1.49,"Groceries"
"00812828010013","MT CMINO GRAN 4z",2.29,"Groceries"
"00812828010044","ANIS ESTRELLD 2z",2.29,"Groceries"
"00812828010075","MT CANLA RM 1.1z",2.29,"Groceries"
"00812828010198","MT PASTA AJO 31z",5.49,"Groceries"
"00812828010372","MT PANELA 14.8oz",1.79,"Groceries"
"00812828010693","MT CHOCHOS 14oz",2.29,"Groceries"
"00812828010785","MT ARVEJAS V 12z",1.19,"Groceries"
"00812828010808","MT CANGUIL 12oz",1.19,"Groceries"
"00812828010822","MT GARBANZOS 12z",1.49,"Groceries"
"00812828012291","MT LZ CHIC 14.1z",1.49,"Groceries"
"00812828012413","MT PASTA 14.11z",1.49,"Groceries"
"00812828012437","MT LZ CANST 14.1",1.49,"Groceries"
"00812828012734","MT VAINILLA 4z",1.99,"Groceries"
"00812828012741","MT ESNCI COCO 4z",1.99,"Groceries"
"00816493010019","EY S PICANTE 4oz",2.19,"Groceries"
"00816493010057","EY S KUTBIL·IK 4",2.19,"Groceries"
"00822325000349","As D O ROJOS 2lb",4.29,"Groceries"
"00822325000370","As D O NEGRO 24z",3.29,"Groceries"
"00825262005460","AF HARINA HBA 14",1.49,"Groceries"
"00825262005606","AF HARINA MZ 14z",1.79,"Groceries"
"00825262005804","FRJOL TUMBES 14z",2.29,"Groceries"
"00834164000008","CARIDON N 14.1z ",1.49,"Groceries"
"00834483000017","CAMPO VERDE 14oz",2.99,"Groceries"
"00838706000013","TURBINDO SUGR 2b",2.99,"Groceries"
"00853394001326","MT NANCE 32oz",4.79,"Groceries"
"00853394001340","MT LOROCO 32oz",5.49,"Groceries"
"00853394001371","MT FLOR IZOTE 32",5.59,"Groceries"
"00853394001593","MT HORCHATA 1oz",1.99,"Groceries"
"00853394001630","MT AJI CASERO 5z",1.99,"Groceries"
"00853394001692","MT AJI EXTRA 5z",1.99,"Groceries"
"00853394001852","MT LENTEJON 12oz",1.19,"Groceries"
"00854219002528","VA HARINA AL 14z",1.99,"Groceries"
"00874093000014","FS AZ CEBADA 14z",2.39,"Groceries"
"00874093000045","FS MAIZ CHLP 14z",2.29,"Groceries"
"00874093000083","FS MOROCHO P 14z",1.49,"Groceries"
"00874093000137","FS CANGUIL 14oz",1.49,"Groceries"
"00874093000175","FS PEPA SAMBO 8z",4.49,"Groceries"
"00874093000212","FS ARVEJAS 14oz",2.29,"Groceries"
"00874093000250","FS HRIN BNAN 14z",2.29,"Groceries"
"00874093000267","FS MACHICA 14oz",2.29,"Groceries"
"00874093000281","FS HRIN YUCA 14z",2.19,"Groceries"
"00874093000328","FS LENTEJAS 32oz",2.99,"Groceries"
"00874093000397","FS MAIZ JORA 14z",2.49,"Groceries"
"00874093000427","FS HRIN SOYA 14z",2.19,"Groceries"
"00874093000465","ALINO PASTA 16.9",2.99,"Groceries"
"00874093002520","FS SARDIN STJ 15",2.49,"Groceries"
"00884752000101","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000200","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000408","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000507","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000606","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000705","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000804","HIERBA SL ANDINO",1.79,"Groceries"
"00884752000903","HIERBA SL ANDINO",1.79,"Groceries"
"00884752002204","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003119","HIERBA SL ANDLNO",1.79,"Groceries"
"00884752003300","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003508","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003607","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003706","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003805","HIERBA SL ANDINO",1.79,"Groceries"
"00884752003812","HIERBA SL ANDINO",1.79,"Groceries"
"00884752004000","HIERBA SL ANDINO",1.79,"Groceries"
"00884752005007","HIERBA SL ANDINO",1.79,"Groceries"
"00884752005106","HIERBA SL ANDINO",1.79,"Groceries"
"00884752005403","HIERBA SL ANDINO",1.79,"Groceries"
"00884752006103","HIERBA SL ANDINO",1.79,"Groceries"
"00884752007001","HIERBA SL ANDINO",1.79,"Groceries"
